id,title,company_name,location,link,image_url,salary_min,salary_max,published_date_parsed,metadata
b0997101-aa0c-445d-8d5d-18d744b52ea6,IT Support Specialist,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/b0997101-aa0c-445d-8d5d-18d744b52ea6,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Enterprise Software & Systems,Artificial Intelligence,Full-time"
c526ba33-b70f-4026-a464-fb076df71696,"Account Director, Digital Native",openai,"Singapore, Singapore",https://www.techinasia.com/jobs/c526ba33-b70f-4026-a464-fb076df71696,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
9d2e90a6-afb1-4a64-a531-88f994f0f39c,"Account Director, Strategics",openai,"Singapore, Singapore",https://www.techinasia.com/jobs/9d2e90a6-afb1-4a64-a531-88f994f0f39c,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
9bbc3535-b6f0-44a4-8e0f-ca1c84ae41d1,"Account Director, Startups",openai,"Singapore, Singapore",https://www.techinasia.com/jobs/9bbc3535-b6f0-44a4-8e0f-ca1c84ae41d1,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
60a4e55d-0f22-40e2-9f89-d5aaa9ba2c91,Velocity Sales,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/60a4e55d-0f22-40e2-9f89-d5aaa9ba2c91,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
6913b177-30f2-4116-8c04-52539c5c9ec3,Director of Partner Management,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/6913b177-30f2-4116-8c04-52539c5c9ec3,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
a05cc0d0-4d33-4ade-bd04-7b4f6972f2dc,Customer Success Manager,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/a05cc0d0-4d33-4ade-bd04-7b4f6972f2dc,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Customer Service,Artificial Intelligence,Full-time"
c66a1c8c-8850-42ac-b859-c6f5f7184efc,Forward Deployed Engineer,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/c66a1c8c-8850-42ac-b859-c6f5f7184efc,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Software Engineer,Artificial Intelligence,Full-time"
b27aa753-2e05-4c70-b61b-d518ed276717,Mid-Market Account Director,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/b27aa753-2e05-4c70-b61b-d518ed276717,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
d9f58cfa-ecbf-43c3-8b8c-4e24db238abe,Solutions Engineer,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/d9f58cfa-ecbf-43c3-8b8c-4e24db238abe,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Sales & Business Development,Artificial Intelligence,Full-time"
88b5ccb7-0ec1-4622-a9b8-5174949042d6,Solutions Architect,openai,"Singapore, Singapore",https://www.techinasia.com/jobs/88b5ccb7-0ec1-4622-a9b8-5174949042d6,https://cdn.techinasia.com/data/images/FQPuasOT5nwEZaYXxP3Sz19XagJ2HOA4e6IPXq7j.jpeg,,,2025-05-23,"Strategy & Consulting,Artificial Intelligence,Full-time"
573f1892-f823-4f9a-8cee-a049087eb775,Machine Learning Engineer,99 group (99.co),"Singapore, Singapore",https://www.techinasia.com/jobs/573f1892-f823-4f9a-8cee-a049087eb775,https://cdn.techinasia.com/data/images/alWStA6sbKxlV2xiTxfABxFLV2usLieQTrcoiYQK.jpeg,,,2025-05-22,"Software Engineer,Property marketplaces,Full-time"
a13fec03-5bbe-490f-ac61-33746413d3d8,Member of Technical Staff (GPU Engineer),reka ai,"Singapore, Singapore",https://www.techinasia.com/jobs/a13fec03-5bbe-490f-ac61-33746413d3d8,https://cdn.techinasia.com/data/images/rKNYqJyjROaoZbfP5dZ68qmliGDgcxFAs9LIHJna.jpeg,,,2025-05-20,"Software Engineer,Artificial Intelligence,Full-time"
207049af-237d-4a69-a46c-cb759baa41d6,Member of Technical Staff (Backend Engineer),reka ai,"Singapore, Singapore",https://www.techinasia.com/jobs/207049af-237d-4a69-a46c-cb759baa41d6,https://cdn.techinasia.com/data/images/rKNYqJyjROaoZbfP5dZ68qmliGDgcxFAs9LIHJna.jpeg,,,2025-05-20,"Software Engineer,Artificial Intelligence,Full-time"
1ea51431-83c5-44d5-874f-06cd70be9758,"Partners & Alliances Manager, Singapore",couchbase,"Singapore, Singapore",https://www.techinasia.com/jobs/1ea51431-83c5-44d5-874f-06cd70be9758,https://cdn.techinasia.com/data/images/I0FFz010uYCytQYI5eMCkzCBChx3bbtPc1grOZTO.jpeg,,,2025-05-20,"Sales & Business Development,Software,Full-time"
92995604-1094-40bd-8ea3-dd1d598b3a12,"Account Executive, Defence & Intelligence",planet,"Singapore, Singapore",https://www.techinasia.com/jobs/92995604-1094-40bd-8ea3-dd1d598b3a12,https://cdn.techinasia.com/data/images/bz4ryzZtGEXqzsuAWR8p0GQph3IF4pjE7eseg3Er.jpeg,,,2025-05-20,"Sales & Business Development,Software,Full-time"
0d78c3d4-48f5-4489-9b5e-b7749f700e82,"Software Engineer, Commodities Engineering",drw,"Singapore, Singapore",https://www.techinasia.com/jobs/0d78c3d4-48f5-4489-9b5e-b7749f700e82,https://cdn.techinasia.com/data/images/wMvAZ613kFZx8AlOvWcOZDrYQZO7rMf0LSOGDCJe.jpeg,,,2025-05-20,"Software Engineer,Investment tools and platforms,Full-time"
20ddb6d8-3a0d-4d46-b27e-cee167ec754b,Field Marketing Manager,hawk,"Singapore, Singapore",https://www.techinasia.com/jobs/20ddb6d8-3a0d-4d46-b27e-cee167ec754b,https://cdn.techinasia.com/data/images/gAZI8DOIiDOHYvCsd9OHuJLPaWRvlajEhhoT4xaB.jpeg,,,2025-05-20,"Marketing & PR,SaaS,Full-time"
4d4575e3-0d0a-4343-921c-5e28b6a43e82,Senior Software Engineer,dkatalis (digital katalis),"Singapore, Singapore",https://www.techinasia.com/jobs/4d4575e3-0d0a-4343-921c-5e28b6a43e82,https://cdn.techinasia.com/data/images/IgF7KMWSMtHKZqiDWvU7ElnHOUZ0z3gubvTXVvnx.png,,,2025-05-20,"Software Engineer,Services,Full-time"
14eb429e-920f-49fe-bb3f-b50919ff413b,"Software Engineer, GenAI",airwallex,"Singapore, Singapore",https://www.techinasia.com/jobs/14eb429e-920f-49fe-bb3f-b50919ff413b,https://cdn.techinasia.com/data/images/1HfTyl8QMW2RfVwLO85KDDiG7db3qrC4KkEXf5vn.jpeg,,,2025-05-18,"Software Engineer,Payments and remittance,Full-time"
fc0be11e-8413-465b-80b5-0ce1f5b18bf1,"Specialist, Digital Operations (UX/UI)",axa insurance pte ltd,"Singapore, Singapore",https://www.techinasia.com/jobs/fc0be11e-8413-465b-80b5-0ce1f5b18bf1,https://cdn.techinasia.com/data/images/6a328f57daceb9df1e5a1225ce3cc73f.png,,,2025-05-18,"UX/UI Design,Insurance tech,Full-time"
22eab532-20ce-43f0-ac70-83f715965b06,"Business Development Representative II, ASEAN",recorded future,"Singapore, Singapore",https://www.techinasia.com/jobs/22eab532-20ce-43f0-ac70-83f715965b06,https://cdn.techinasia.com/data/images/56gzFuZizRbh6SG90ko42Xu70cTZFbswI9WrP3mw.jpeg,,,2025-05-18,"Sales & Business Development,Network Security,Full-time"
f1ace077-0871-426b-a939-540cf8ac803f,"Demand Creation Campaigns Senior Manager, APJ",twilio,"Singapore, Singapore",https://www.techinasia.com/jobs/f1ace077-0871-426b-a939-540cf8ac803f,https://cdn.techinasia.com/data/images/a2ce8b071be824003e6aa356b73ed3ba.jpg,,,2025-05-18,"Marketing & PR,Enterprise Software,Full-time"
e019976c-8dd4-463b-8567-692332c3044e,Product Marketing Manager,crypto.com,"Singapore, Singapore",https://www.techinasia.com/jobs/e019976c-8dd4-463b-8567-692332c3044e,https://cdn.techinasia.com/data/images/n66qEFpV1ibep65HSWsxm14tPV8tuzxCZHa5gr3d.png,,,2025-05-18,"Marketing & PR,Financial exchanges,Full-time"
73c396f2-605f-4e4f-acb9-74ee3c1624b8,Senior Marketing Specialist - Southeast Asia,geotab,"Singapore, Singapore",https://www.techinasia.com/jobs/73c396f2-605f-4e4f-acb9-74ee3c1624b8,https://cdn.techinasia.com/data/images/2BNJuw7730CLZ9ar4kG4EXTJpnD6JCXzDe9AuBv4.jpeg,,,2025-05-16,"Marketing & PR,SaaS,Full-time"
b9ba9935-ab84-4039-9fea-32deb33f254f,Project Manager,plusgrade,"Singapore, Singapore",https://www.techinasia.com/jobs/b9ba9935-ab84-4039-9fea-32deb33f254f,https://cdn.techinasia.com/data/images/dv25GPx1ONNX7y107pPpgt8Kjk5B1kgwluJqgyZS.jpeg,,,2025-05-16,"Project & Product Management,Software,Full-time"
9a05ade9-f920-443c-bb03-fcbeaf1c522f,Channel Marketing Lead,fortra,"Singapore, Singapore",https://www.techinasia.com/jobs/9a05ade9-f920-443c-bb03-fcbeaf1c522f,https://cdn.techinasia.com/data/images/hY7QLVJbfPYCjO50iwrrtMHh3YEwoGY7VHajy8gY.jpeg,,,2025-05-16,"Marketing & PR,Software,Full-time"
89c6ba49-00af-44db-aec4-3482ba2618ce,APAC Business Development Lead,alchemy,"Singapore, Singapore",https://www.techinasia.com/jobs/89c6ba49-00af-44db-aec4-3482ba2618ce,https://cdn.techinasia.com/data/images/fXOmtccQdeRo8BYIPEByG3mBMyeBMo9X9TcCfx78.jpeg,,,2025-05-16,"Sales & Business Development,Software,Full-time"
491e9b6c-61ce-4f5a-aad9-9d817da60f0e,C++ Developer,auros,"Singapore, Singapore",https://www.techinasia.com/jobs/491e9b6c-61ce-4f5a-aad9-9d817da60f0e,https://cdn.techinasia.com/data/images/vPvJQ8K7E4F9toVfpqtpd3yKjfLxJbCS72DUTXB4.jpeg,,,2025-05-16,"Software Engineer,Financial exchanges,Full-time"
b955eed2-beca-433e-b671-8537b7bc6c37,CRM Lifecycle Manager,hoyoverse,"Singapore, Singapore",https://www.techinasia.com/jobs/b955eed2-beca-433e-b671-8537b7bc6c37,https://cdn.techinasia.com/data/images/Jm9XDZL2CqmhRmGzmGwqrinfBBVmOBFmj6W5ldFs.jpeg,,,2025-05-16,"Marketing & PR,Games,Full-time"
f6f09fbf-9f2c-48fb-88e1-5f86dc704f7c,LLM Inference Frameworks and Optimization Engineer,together ai,"Singapore, Singapore",https://www.techinasia.com/jobs/f6f09fbf-9f2c-48fb-88e1-5f86dc704f7c,https://cdn.techinasia.com/data/images/W8MZXVInoLWUBItFuCB9nXW1twGrC0PUAvGmqNhH.jpeg,,,2025-05-16,"Software Engineer,Artificial Intelligence,Full-time"
170fe3de-9c0b-4259-a4b7-52e6e17987e3,Senior Data Engineer,terrascope,"Singapore, Singapore",https://www.techinasia.com/jobs/170fe3de-9c0b-4259-a4b7-52e6e17987e3,https://cdn.techinasia.com/data/images/JRTmEWDOcwQaIC6g1Lmq0ZDRSBxYWSV8oZvM2vft.jpeg,,,2025-05-15,"Data & Analytics,Green,Full-time"
3507074f-02a8-4db9-87ff-057ec8c33dbf,Regional Marketing Manager - South East Asia,clevertap,"Singapore, Singapore",https://www.techinasia.com/jobs/3507074f-02a8-4db9-87ff-057ec8c33dbf,https://cdn.techinasia.com/data/images/YS07AidEKkiXDi9FTy5ZI1Qp6jGBb3DAIUfB3rUl.jpeg,,,2025-05-15,"Marketing & PR,Business Analytics, SaaS,Full-time"
ccee0704-a3bd-4c57-a5fa-44f80833eb02,GTM Engineer - Singapore,pump,"Singapore, Singapore",https://www.techinasia.com/jobs/ccee0704-a3bd-4c57-a5fa-44f80833eb02,https://cdn.techinasia.com/data/images/p7Z6XFqIM2iesAysaA21a7ZjAumubsDyDVB3lLfp.jpeg,60000.0,90000.0,2025-05-14,"Software Engineer,SaaS,Full-time"
3222319d-8b22-4b1f-8207-fa1071c93010,AI Product Operations Specialist,hoyoverse,"Singapore, Singapore",https://www.techinasia.com/jobs/3222319d-8b22-4b1f-8207-fa1071c93010,https://cdn.techinasia.com/data/images/Jm9XDZL2CqmhRmGzmGwqrinfBBVmOBFmj6W5ldFs.jpeg,,,2025-05-13,"Project & Product Management,Games,Full-time"
0595f8ba-1bbc-4a8b-b165-f2432beadeb5,Senior UX Writer and Content Designer,klook (客路旅行),"Singapore, Singapore",https://www.techinasia.com/jobs/0595f8ba-1bbc-4a8b-b165-f2432beadeb5,https://cdn.techinasia.com/data/images/TlHiec2et7F9PmtVDhrx8jb8tGFbkolheMYAbxQR.png,,,2025-05-09,"UX/UI Design,Travel & Tourism,Full-time"
0ed8144c-07e0-4f78-b1e8-11c160dd3d6a,UX Designer,zühlke,"Singapore, Singapore",https://www.techinasia.com/jobs/0ed8144c-07e0-4f78-b1e8-11c160dd3d6a,https://cdn.techinasia.com/data/images/JoXkTTJwEYTIn8ewzzmlVVw6Ed3IOaMz8XdFLCXY.jpeg,,,2025-05-09,"UX/UI Design,Enterprise Software,Full-time"
e403f25f-6e26-43fc-819d-9b231b3e3910,"Senior Enterprise Account Executive, Growth",mongodb,"Singapore, Singapore",https://www.techinasia.com/jobs/e403f25f-6e26-43fc-819d-9b231b3e3910,https://cdn.techinasia.com/data/images/c6nGKEJlt6MCbXaGySpVTOIF23CZSA9XeTW9cCkX.jpeg,,,2025-05-09,"Sales & Business Development,Software,Full-time"
d2e98d70-8d8c-4c36-a01c-681269a5a6d0,Senior Consulting Engineer,neo4j,"Singapore, Singapore",https://www.techinasia.com/jobs/d2e98d70-8d8c-4c36-a01c-681269a5a6d0,https://cdn.techinasia.com/data/images/5tazkNVGZhQBrQKixeKYH1m7aAvc9alxfbjYzfLZ.jpeg,,,2025-05-09,"Strategy & Consulting,SaaS,Full-time"
a8037782-562e-4156-ab69-022f3674873e,Growth Lead,iterative,"Singapore, Singapore",https://www.techinasia.com/jobs/a8037782-562e-4156-ab69-022f3674873e,https://cdn.techinasia.com/data/images/WGIYwuec90eAGTCWlTcCNBRs9uwB3hyme6fOIr69.png,,,2025-05-09,"Marketing & PR,Venture Capital,Full-time"
af5d95c4-dd80-4194-9245-0de960c10507,Technical Program Manager,workato,"Singapore, Singapore",https://www.techinasia.com/jobs/af5d95c4-dd80-4194-9245-0de960c10507,https://cdn.techinasia.com/data/images/PEn5CTypB2iOcnd8VZB4O9HSP8MgsGXXZOO2LcZ7.jpeg,,,2025-05-09,"Project & Product Management,SaaS,Full-time"
6cf16ea1-0b69-4839-94ee-ae48474bc3b9,Payroll Operations Lead - General Payroll (Singapore),remote,"Singapore, Singapore",https://www.techinasia.com/jobs/6cf16ea1-0b69-4839-94ee-ae48474bc3b9,https://cdn.techinasia.com/data/images/9wkRWRi0QngVufGysW7RNu5xy0l9ZSx5RViVApCQ.jpeg,,,2025-05-09,"Finance, Legal & Accounting,Human Resource,Full-time"
3475c5b2-914c-4f62-9814-51377d2cc50c,Senior Fullstack Engineer (Generalist),codex,"Singapore, Singapore",https://www.techinasia.com/jobs/3475c5b2-914c-4f62-9814-51377d2cc50c,https://cdn.techinasia.com/data/images/Q7ijqU08mJcxF52dZKwg7I6s8iy3SqMVWXs7mwAd.jpeg,,,2025-05-09,"Software Engineer,Financial exchanges,Full-time"
c9ea2d0b-4c75-4ab7-a604-5d356bfe94af,QA Engineer,patsnap,"Singapore, Singapore",https://www.techinasia.com/jobs/c9ea2d0b-4c75-4ab7-a604-5d356bfe94af,https://cdn.techinasia.com/data/images/QsjyHgawxCQ38LQLjNxgfNd0m0nZfLhVkElxRoq1.jpeg,,,2025-05-09,"QA & Testing,SaaS,Full-time"
212b0edd-c878-4af3-908b-8d8b7987838d,Customer Success Business Analyst,boku,"Singapore, Singapore",https://www.techinasia.com/jobs/212b0edd-c878-4af3-908b-8d8b7987838d,https://cdn.techinasia.com/data/images/35c521c3e8c641520b70332bcaf60777.png,,,2025-05-09,"Data & Analytics,Telecommunications, Payments and remittance,Full-time"
6b88a60b-f8cb-4ade-a713-5990d3e6008c,"Backend Engineer, Content Moderation & User Protection Team",bandlab,"Singapore, Singapore",https://www.techinasia.com/jobs/6b88a60b-f8cb-4ade-a713-5990d3e6008c,https://cdn.techinasia.com/data/images/taprLpEKznXDD2QGyACvmZrP0KWrtdPE2Q4kfxci.jpeg,,,2025-05-09,"Software Engineer,Cloud-based Music,Full-time"
8160c9e4-d7af-496e-8e9a-c6917ee316bb,Senior Customer Success Manager,bigid,"Singapore, Singapore",https://www.techinasia.com/jobs/8160c9e4-d7af-496e-8e9a-c6917ee316bb,https://cdn.techinasia.com/data/images/Lak0N7ujRhL4FenMKhBy1nP28nyveDXPQWet6bqH.jpeg,,,2025-05-09,"Customer Service,Data Security, Enterprise Security,Full-time"
4809a38f-ca5a-44f1-a63c-a2e96e96e6ff,Senior QA Engineer,coinmarketcap,"Singapore, Singapore",https://www.techinasia.com/jobs/4809a38f-ca5a-44f1-a63c-a2e96e96e6ff,https://cdn.techinasia.com/data/images/bZ68s0zTBQu3ZCtLG8o2qpUlm7Hu469cLzqNRplw.jpeg,,,2025-05-09,"QA & Testing,Software,Full-time"
21079883-88a2-41b5-a8ff-a0bad85163de,Customer Success Director APAC,backbase,"Singapore, Singapore",https://www.techinasia.com/jobs/21079883-88a2-41b5-a8ff-a0bad85163de,https://cdn.techinasia.com/data/images/gyDM1Yp5wm1VLPBacME0ypKmBmyLVRsJ6o3gJKTj.jpeg,,,2025-05-09,"Customer Service,Digital bank,Full-time"
d2a30884-a262-400f-b677-70ceb582aecf,Technical Manager,backbase,"Singapore, Singapore",https://www.techinasia.com/jobs/d2a30884-a262-400f-b677-70ceb582aecf,https://cdn.techinasia.com/data/images/gyDM1Yp5wm1VLPBacME0ypKmBmyLVRsJ6o3gJKTj.jpeg,,,2025-05-09,"Project & Product Management,Digital bank,Full-time"
87ebae05-b668-44e5-8520-ef231af82b97,"Analyst, SE Asia",general atlantic,"Singapore, Singapore",https://www.techinasia.com/jobs/87ebae05-b668-44e5-8520-ef231af82b97,https://cdn.techinasia.com/data/images/79EhmHBpgYbNMoinluvJWiTaE6Vvxyrketi11Juu.jpeg,,,2025-05-09,"Finance, Legal & Accounting,Private Equity,Full-time"
4775f03e-7dbb-4012-86d6-463581d77857,"Senior Enterprise Account Executive, Singapore",launchdarkly,"Singapore, Singapore",https://www.techinasia.com/jobs/4775f03e-7dbb-4012-86d6-463581d77857,https://cdn.techinasia.com/data/images/71F2VcdzzSONbNlpnrke0SaUa5xrWNxTU1Lhj34N.jpeg,,,2025-05-09,"Sales & Business Development,SaaS,Full-time"
d0b2c349-a7e6-4f30-9749-1a640bc7150d,Web3 Product Manager (Consumer Crypto),myshell,"Singapore, Singapore",https://www.techinasia.com/jobs/d0b2c349-a7e6-4f30-9749-1a640bc7150d,https://cdn.techinasia.com/data/images/7pDLpmDR5ptQBgz2fCyu9UlGdn2qydxnwLYRD3Ks.jpeg,,,2025-05-09,"Project & Product Management,Creative AI tools,Full-time"
44bf5ac1-fa2d-4792-96fd-ee4193ca3492,Senior / Lead AI Engineer - Computer Vision,okx,"Singapore, Singapore",https://www.techinasia.com/jobs/44bf5ac1-fa2d-4792-96fd-ee4193ca3492,https://cdn.techinasia.com/data/images/sT1ytUfXXc2kP3EZAlSml18RVkMarvBbBKoUj9Zi.jpeg,,,2025-05-09,"Software Engineer,Software,Full-time"
7b966e4e-c639-45f6-a0ee-b44846bf682c,Product Success Associate,jigsaw,"Singapore, Singapore",https://www.techinasia.com/jobs/7b966e4e-c639-45f6-a0ee-b44846bf682c,https://cdn.techinasia.com/data/images/K4hWC9ReGSdL0EmBOf86gW33LJ4r98Eglq5F8YLi.jpeg,,,2025-05-08,"Project & Product Management,Software,Full-time"
aff2ac86-ac29-4fef-b892-36ea01040584,Android Software Engineer II,booking.com,"Singapore, Singapore",https://www.techinasia.com/jobs/aff2ac86-ac29-4fef-b892-36ea01040584,https://cdn.techinasia.com/data/images/b043fe82e1e2a019ec5c23a2a57d590b.jpg,,,2025-05-07,"Software Engineer,Travel & Tourism,Full-time"
56e387df-ed38-482f-9259-9654d67b4e5a,Designer Advocate,figma,"Singapore, Singapore",https://www.techinasia.com/jobs/56e387df-ed38-482f-9259-9654d67b4e5a,https://cdn.techinasia.com/data/images/B9YF43PntcJnPz2FV8SaZbOi1tEjamHO5A3IOMrq.jpeg,,,2025-05-07,"Marketing & PR,SaaS,Full-time"
6726cf96-4155-41b0-a9a8-b47497f529dd,Senior Data Platform Architect (GCP Expert),klook (客路旅行),"Singapore, Singapore",https://www.techinasia.com/jobs/6726cf96-4155-41b0-a9a8-b47497f529dd,https://cdn.techinasia.com/data/images/TlHiec2et7F9PmtVDhrx8jb8tGFbkolheMYAbxQR.png,,,2025-05-07,"Data & Analytics,Travel & Tourism,Full-time"
d95d2a4a-095d-427a-9449-a765f51aa7fd,Software Developer,viridien,"Singapore, Singapore",https://www.techinasia.com/jobs/d95d2a4a-095d-427a-9449-a765f51aa7fd,https://cdn.techinasia.com/data/images/vnkrMihmVV9GbceT0zPgVUTZ3P29oS8YutuYJjn1.jpeg,,,2025-05-07,"Software Engineer,Internet technology,Full-time"
84093955-5a40-4a68-9a77-028c033f36b6,"Game Development AI Tools, Manager",razer,"Singapore, Singapore",https://www.techinasia.com/jobs/84093955-5a40-4a68-9a77-028c033f36b6,https://cdn.techinasia.com/data/images/cfaaf8e4ac60773040ab548dd782e535.jpg,,,2025-05-07,"Software Engineer,Consumer Electronics,Full-time"
931dd030-f4c8-4151-b620-9204b831c3a2,"Senior Growth Marketing Manager, APAC (SEM)",airbnb,"Singapore, Singapore",https://www.techinasia.com/jobs/931dd030-f4c8-4151-b620-9204b831c3a2,https://cdn.techinasia.com/data/images/27a4abb1e37fc68c4aff2f35e7b085fe.jpg,,,2025-05-07,"Marketing & PR,Hotels & Accomodation,Full-time"
